Date,RecordImputedFlag,Mercury_Retrograde_Degree_Colapsed,Mercury_Retrograde_Degree_Granular,Mercury_Retrograde_Degree_Description,FedReserveConference,FedReserveConference_Description,SP500_Open,SP500_High,SP500_Low,SP500_Close,SP500_AdjClose,SP500_Volume,SP500_HighLow_Delta,SP500_HighLow_Delta_Percent,SP500_OpenClose_Delta,SP500_OpenClose_Delta_Percent,SP500_DeltaPercent_Combined,VIX_Open,VIX_High,VIX_Low,VIX_Close,VIX_Adj Close,VIX_HighLow_Delta,VIX_HighLow_Delta_Percent,VIX_OpenClose_Delta,VIX_OpenClose_Delta_Percent,VIX_DeltaPErcent_Combined
6/10/2016,N,0,0,No Retrograde,0,No Conference,2109.570068,2109.570068,2089.959961,2096.070068,2096.070068,3515010000,19.610107,0.938300607,-5.909912,-0.279365064,1.217665671,14.89,17.33,14.85,17.030001,17.030001,2.48,16.7003367,0.25,1.707650273,18.40798697
6/11/2016,Y,0,0,No Retrograde,0,No Conference,2100.660034,2103.845093,2084.209961,2087.565064,2087.565064,3453520000,19.6351315,0.942100381,-5.11499,-0.242734144,1.184834525,16.565,19.17,16.3699995,19,19,2.8000005,17.07012691,0.7299995,4.406376308,21.47650322
6/12/2016,Y,0,0,No Retrograde,0,No Conference,2100.660034,2103.845093,2084.209961,2087.565064,2087.565064,3453520000,19.6351315,0.942100381,-5.11499,-0.242734144,1.184834525,16.565,19.17,16.3699995,19,19,2.8000005,17.07012691,0.7299995,4.406376308,21.47650322
6/13/2016,N,0,0,No Retrograde,0,No Conference,2091.75,2098.120117,2078.459961,2079.060059,2079.060059,3392030000,19.660156,0.945900155,-4.320068,-0.206103225,1.15200338,18.24,21.01,17.889999,20.969999,20.969999,3.120001,17.43991713,1.209999,7.105102343,24.54501947
6/14/2016,N,0,0,No Retrograde,0,No Conference,2076.649902,2081.300049,2064.100098,2075.320068,2075.320068,3759770000,17.199951,0.833290547,-2.410157,-0.115925319,0.949215866,21.280001,22.16,20.27,20.5,20.5,1.89,9.324124322,0.310002,1.478311945,10.80243627
6/15/2016,N,0,0,No Retrograde,0,No Conference,2077.600098,2085.649902,2069.800049,2071.5,2071.5,3544720000,15.849853,0.765767351,2.28003,0.109864017,0.875631368,20.25,20.450001,18.629999,20.139999,20.139999,1.820002,9.769200739,-0.25,-1.219512195,10.98871293
6/16/2016,N,0,0,No Retrograde,0,No Conference,2066.360107,2079.620117,2050.370117,2077.98999,2077.98999,3628280000,29.25,1.426571708,-5.139893,-0.24812421,1.674695918,20.799999,22.889999,19.24,19.370001,19.370001,3.649999,18.97088877,0.66,3.277060739,22.24794951
6/17/2016,N,0,0,No Retrograde,0,No Conference,2078.199951,2078.199951,2062.840088,2071.219971,2071.219971,4952630000,15.359863,0.744597853,0.209961,0.010104043,0.754701896,19.42,20.030001,18.709999,19.41,19.41,1.320002,7.055061842,0.049999,0.258125955,7.313187796
6/18/2016,Y,0,0,No Retrograde,0,No Conference,2076.890015,2089.429932,2069.210083,2077.234986,2077.234986,4210035000,20.2198485,0.976463378,2.285034,0.110306583,1.086769961,18.42,19.29,17.6499995,18.8900005,18.8900005,1.6400005,9.434700903,-0.9700005,-4.997160619,14.68998748
6/19/2016,Y,0,0,No Retrograde,0,No Conference,2076.890015,2089.429932,2069.210083,2077.234986,2077.234986,4210035000,20.2198485,0.976463378,2.285034,0.110306583,1.086769961,18.42,19.29,17.6499995,18.8900005,18.8900005,1.6400005,9.434700903,-0.9700005,-4.997160619,14.68998748
6/20/2016,N,0,0,No Retrograde,0,No Conference,2075.580078,2100.659912,2075.580078,2083.25,2083.25,3467440000,25.079834,1.208328904,4.360107,0.210509123,1.418838027,17.42,18.549999,16.59,18.370001,18.370001,1.959999,11.81433996,-1.99,-10.25244719,22.06678716
6/21/2016,N,0,0,No Retrograde,0,No Conference,2085.189941,2093.659912,2083.02002,2088.899902,2088.899902,3232880000,10.639892,0.510791634,1.939941,0.093120893,0.603912527,17.67,18.959999,16.91,18.48,18.48,2.049999,12.12299823,-0.700001,-3.810565933,15.93356416
6/22/2016,N,0,0,No Retrograde,0,No Conference,2089.75,2099.709961,2084.360107,2085.449951,2085.449951,3168160000,15.349854,0.736430041,0.850098,0.040695966,0.777126008,18.26,21.219999,17.83,21.17,21.17,3.389999,19.012894,-0.22,-1.19047619,20.20337019
6/23/2016,N,0,0,No Retrograde,0,No Conference,2092.800049,2113.320068,2092.800049,2113.320068,2113.320068,3297940000,20.520019,0.980505472,7.350098,0.352446627,1.332952099,19.540001,19.790001,17.25,17.25,17.25,2.540001,14.72464348,-1.629999,-7.699570146,22.42421362
6/24/2016,N,0,0,No Retrograde,0,No Conference,2103.810059,2103.810059,2032.569946,2037.410034,2037.410034,7597450000,71.240113,3.504927992,-9.510009,-0.450003251,3.954931243,26.059999,26.24,19.48,25.76,25.76,6.76,34.70225873,8.809999,51.07245797,85.7747167
6/25/2016,Y,0,0,No Retrograde,0,No Conference,2067.630005,2067.630005,2012.125,2018.975037,2018.975037,6514335000,55.505005,2.750864741,-7.735046,-0.371267789,3.12213253,25.219999,26.4799995,21.205,24.805,24.805,5.2749995,25.61540978,3.714999,22.85765562,53.83021214
6/26/2016,Y,0,0,No Retrograde,0,No Conference,2067.630005,2067.630005,2012.125,2018.975037,2018.975037,6514335000,55.505005,2.750864741,-7.735046,-0.371267789,3.12213253,25.219999,26.4799995,21.205,24.805,24.805,5.2749995,25.61540978,3.714999,22.85765562,53.83021214
6/27/2016,N,0,0,No Retrograde,0,No Conference,2031.449951,2031.449951,1991.680054,2000.540039,2000.540039,5431220000,39.769897,1.99680149,-5.960083,-0.292532328,2.289333818,24.379999,26.719999,22.93,23.85,23.85,3.789999,16.52856084,-1.380001,-5.357146739,21.88570758
6/28/2016,N,0,0,No Retrograde,0,No Conference,2006.670044,2036.089966,2006.670044,2036.089966,2036.089966,4385810000,29.419922,1.466106602,6.130005,0.306417511,1.772524114,21.76,22.07,18.75,18.75,18.75,3.32,17.70666667,-2.09,-8.763102725,26.46976939
6/29/2016,N,0,0,No Retrograde,0,No Conference,2042.689941,2073.129883,2042.689941,2070.77002,2070.77002,4241740000,30.439942,1.490189059,6.599975,0.324149478,1.814338537,18.120001,18.27,16.48,16.639999,16.639999,1.79,10.86165049,-0.629999,-3.359994667,14.22164515
6/30/2016,N,0,0,No Retrograde,0,No Conference,2073.169922,2098.939941,2070,2098.860107,2098.860107,4622820000,28.939941,1.398064783,2.399902,0.115894183,1.513958966,16.91,16.99,15.29,15.63,15.63,1.7,11.11837802,0.270001,1.622602261,12.74098029
7/1/2016,N,0,0,No Retrograde,0,No Conference,2099.340088,2108.709961,2097.899902,2102.949951,2102.949951,3458890000,10.810059,0.515280018,0.479981,0.022868651,0.53814867,15.59,15.86,14.61,14.77,14.77,1.25,8.55578371,-0.04,-0.255918106,8.811701816
7/2/2016,Y,0,0,No Retrograde,0,No Conference,2097.195069,2101.880005,2089.380005,2095.75,2095.75,3558635000,12.5000005,0.598603391,-3.7099605,-0.176394728,0.797866771,15.8199995,16.2400005,15.05,15.175,15.175,1.1900005,7.925409608,0.6199995,4.205145212,12.38647293
7/3/2016,Y,0,0,No Retrograde,0,No Conference,2097.195069,2101.880005,2089.380005,2095.75,2095.75,3558635000,12.5000005,0.598603391,-3.7099605,-0.176394728,0.797866771,15.8199995,16.2400005,15.05,15.175,15.175,1.1900005,7.925409608,0.6199995,4.205145212,12.38647293
7/4/2016,Y,0,0,No Retrograde,0,No Conference,2097.195069,2101.880005,2089.380005,2095.75,2095.75,3558635000,12.5000005,0.598603391,-3.7099605,-0.176394728,0.797866771,15.8199995,16.2400005,15.05,15.175,15.175,1.1900005,7.925409608,0.6199995,4.205145212,12.38647293
7/5/2016,N,0,0,No Retrograde,0,No Conference,2095.050049,2095.050049,2080.860107,2088.550049,2088.550049,3658380000,14.189942,0.681926764,-7.899902,-0.375658108,1.057584873,16.049999,16.620001,15.49,15.58,15.58,1.130001,7.295035507,1.279999,8.666208531,15.96124404
7/6/2016,N,0,0,No Retrograde,0,No Conference,2084.429932,2100.719971,2074.02002,2099.72998,2099.72998,3909380000,26.699951,1.287352617,-4.120117,-0.197271643,1.48462426,15.87,17.040001,14.96,14.96,14.96,2.080001,13.90375,0.29,1.861360719,15.76511072
7/7/2016,N,0,0,No Retrograde,0,No Conference,2100.419922,2109.080078,2089.389893,2097.899902,2097.899902,3604550000,19.690185,0.942389214,0.689942,0.032858606,0.97524782,14.8,15.98,14.33,14.76,14.76,1.65,11.51430565,-0.16,-1.069518717,12.58382437
7/8/2016,N,0,0,No Retrograde,0,No Conference,2106.969971,2131.709961,2106.969971,2129.899902,2129.899902,3607500000,24.73999,1.174197561,9.070069,0.432340408,1.606537969,14.64,14.75,13.19,13.2,13.2,1.56,11.82714177,-0.12,-0.81300813,12.6401499
7/9/2016,Y,0,0,No Retrograde,0,No Conference,2119.344971,2137.434937,2119.344971,2133.529907,2133.529907,3430420000,18.0899655,0.855425323,5.445069,0.258896836,1.114322159,13.945,14.21,13.095,13.37,13.37,1.115,8.490493964,-0.035,-0.217110126,9.086391968
7/10/2016,Y,0,0,No Retrograde,0,No Conference,2119.344971,2137.434937,2119.344971,2133.529907,2133.529907,3430420000,18.0899655,0.855425323,5.445069,0.258896836,1.114322159,13.945,14.21,13.095,13.37,13.37,1.115,8.490493964,-0.035,-0.217110126,9.086391968
7/11/2016,N,0,0,No Retrograde,0,No Conference,2131.719971,2143.159912,2131.719971,2137.159912,2137.159912,3253340000,11.439941,0.536653086,1.820069,0.085453265,0.62210635,13.25,13.67,13,13.54,13.54,0.67,5.153846154,0.05,0.378787879,5.532634033
7/12/2016,N,0,0,No Retrograde,0,No Conference,2139.5,2155.399902,2139.5,2152.139893,2152.139893,4097820000,15.899902,0.74315971,2.340088,0.109495222,0.852654933,12.93,13.93,12.75,13.55,13.55,1.18,9.254901961,-0.61,-4.505169867,13.76007183
7/13/2016,N,0,0,No Retrograde,0,No Conference,2153.810059,2156.449951,2146.209961,2152.429932,2152.429932,3502320000,10.23999,0.477119675,1.670166,0.077604899,0.554724575,13.32,13.79,12.92,13.04,13.04,0.87,6.73374613,-0.23,-1.697416974,8.431163104
7/14/2016,N,0,0,No Retrograde,0,No Conference,2157.879883,2168.98999,2157.879883,2163.75,2163.75,3465610000,11.110107,0.514862161,5.449951,0.253199926,0.768062087,12.5,13.37,12.14,12.82,12.82,1.23,10.13179572,-0.54,-4.141104294,14.27290001
7/15/2016,N,0,0,No Retrograde,0,No Conference,2165.129883,2169.050049,2155.790039,2161.73999,2161.73999,3122600000,13.26001,0.615088193,1.379883,0.063772756,0.678860949,13.12,13.22,12.27,12.67,12.67,0.95,7.742461288,0.3,2.340093604,10.08255489
7/16/2016,Y,0,0,No Retrograde,0,No Conference,2163.584961,2168.700074,2157.709961,2164.314942,2164.314942,3065955000,10.9901125,0.509435519,0.839966,0.038826366,0.548261885,12.935,13.17,12.3,12.555,12.555,0.87,7.074799176,0.19,1.485753195,8.560552371
7/17/2016,Y,0,0,No Retrograde,0,No Conference,2163.584961,2168.700074,2157.709961,2164.314942,2164.314942,3065955000,10.9901125,0.509435519,0.839966,0.038826366,0.548261885,12.935,13.17,12.3,12.555,12.555,0.87,7.074799176,0.19,1.485753195,8.560552371
7/18/2016,N,0,0,No Retrograde,0,No Conference,2162.040039,2168.350098,2159.629883,2166.889893,2166.889893,3009310000,8.720215,0.403782846,0.300049,0.013879976,0.417662822,12.75,13.12,12.33,12.44,12.44,0.79,6.407137064,0.08,0.631412786,7.03854985
7/19/2016,N,0,0,No Retrograde,0,No Conference,2163.790039,2164.629883,2159.01001,2163.780029,2163.780029,2968340000,5.619873,0.260298608,-3.099854,-0.143055446,0.403354054,12.53,12.83,11.94,11.97,11.97,0.89,7.453936348,0.09,0.723472669,8.177409017
7/20/2016,N,0,0,No Retrograde,0,No Conference,2166.100098,2175.629883,2164.889893,2173.02002,2173.02002,3211860000,10.73999,0.496098672,2.320069,0.10722296,0.603321632,11.94,11.97,11.4,11.77,11.77,0.57,5,-0.03,-0.250626566,5.250626566
7/21/2016,N,0,0,No Retrograde,0,No Conference,2172.909912,2174.560059,2159.75,2165.169922,2165.169922,3438900000,14.810059,0.685730247,-0.110108,-0.005067049,0.690797296,11.8,13.06,11.69,12.74,12.74,1.37,11.71941831,0.03,0.254885302,11.97430361
7/22/2016,N,0,0,No Retrograde,0,No Conference,2166.469971,2175.110107,2163.23999,2175.030029,2175.030029,3023280000,11.870117,0.548719377,1.300049,0.06004374,0.608763117,12.8,12.88,11.97,12.02,12.02,0.91,7.602339181,0.06,0.470957614,8.073296795
7/23/2016,Y,0,0,No Retrograde,0,No Conference,2170.089966,2174.410034,2162.594971,2171.755005,2171.755005,3040260000,11.8150635,0.546336614,-0.0100095,-0.000324102,0.606704456,12.72,13.3,12.18,12.445,12.445,1.12,9.168401229,0.34,2.814513749,11.98291498
7/24/2016,Y,0,0,No Retrograde,0,No Conference,2170.089966,2174.410034,2162.594971,2171.755005,2171.755005,3040260000,11.8150635,0.546336614,-0.0100095,-0.000324102,0.606704456,12.72,13.3,12.18,12.445,12.445,1.12,9.168401229,0.34,2.814513749,11.98291498
7/25/2016,N,0,0,No Retrograde,0,No Conference,2173.709961,2173.709961,2161.949951,2168.47998,2168.47998,3057240000,11.76001,0.54395385,-1.320068,-0.060691944,0.604645794,12.64,13.72,12.39,12.87,12.87,1.33,10.73446328,0.62,5.158069884,15.89253316
7/26/2016,N,0,0,No Retrograde,0,No Conference,2168.969971,2173.540039,2160.179932,2169.179932,2169.179932,3442350000,13.360107,0.618471952,0.489991,0.022596058,0.641068011,12.88,13.5,12.8,13.05,13.05,0.7,5.46875,0.01,0.077700078,5.546450078
7/27/2016,N,0,0,No Retrograde,1,Scheduled Non-Summary Conference,2169.810059,2174.97998,2159.070068,2166.580078,2166.580078,3995500000,15.909912,0.736887248,0.630127,0.029049089,0.765936336,12.61,13.74,12.5,12.83,12.83,1.24,9.92,-0.44,-3.37164751,13.29164751
7/28/2016,N,0,0,No Retrograde,0,No Conference,2166.050049,2172.850098,2159.73999,2170.060059,2170.060059,3664240000,13.110108,0.607022515,-0.530029,-0.024463855,0.631486369,12.51,13.52,12.36,12.72,12.72,1.16,9.385113269,-0.32,-2.494154326,11.87926759
7/29/2016,N,0,0,No Retrograde,0,No Conference,2168.830078,2177.090088,2163.48999,2173.600098,2173.600098,4038840000,13.600098,0.628618485,-1.229981,-0.056679583,0.685298068,12.85,12.9,11.77,11.87,11.87,1.13,9.600679694,0.13,1.022012579,10.62269227
7/30/2016,Y,0,0,No Retrograde,0,No Conference,2170.98999,2177.690064,2164.849976,2172.220093,2172.220093,3772415000,12.840088,0.593139047,-0.8400885,-0.03869579,0.631834838,12.37,12.94,11.815,12.155,12.155,1.125,9.522093641,0.075,0.595252288,10.11734593
7/31/2016,Y,0,0,No Retrograde,0,No Conference,2170.98999,2177.690064,2164.849976,2172.220093,2172.220093,3772415000,12.840088,0.593139047,-0.8400885,-0.03869579,0.631834838,12.37,12.94,11.815,12.155,12.155,1.125,9.522093641,0.075,0.595252288,10.11734593
8/1/2016,N,0,0,No Retrograde,0,No Conference,2173.149902,2178.290039,2166.209961,2170.840088,2170.840088,3505990000,12.080078,0.557659609,-0.450196,-0.020711998,0.578371607,11.89,12.98,11.86,12.44,12.44,1.12,9.443507589,0.02,0.168491997,9.611999585
8/2/2016,N,0,0,No Retrograde,0,No Conference,2169.939941,2170.199951,2147.580078,2157.030029,2157.030029,3848750000,22.619873,1.053272622,-0.900147,-0.041465376,1.094737998,12.39,14.24,12.35,13.37,13.37,1.89,15.30364372,-0.05,-0.40192926,15.70557299
8/3/2016,N,0,0,No Retrograde,0,No Conference,2156.810059,2163.790039,2152.560059,2163.790039,2163.790039,3786530000,11.22998,0.521703446,-0.21997,-0.010197818,0.531901264,13.53,13.91,12.73,12.86,12.86,1.18,9.269442262,0.16,1.19670905,10.46615131
8/4/2016,N,0,0,No Retrograde,0,No Conference,2163.51001,2168.189941,2159.070068,2164.25,2164.25,3709200000,9.119873,0.422398195,-0.280029,-0.012941598,0.435339793,12.73,12.98,11.79,12.42,12.42,1.19,10.09329941,-0.13,-1.01088647,11.10418588
8/5/2016,N,0,0,No Retrograde,0,No Conference,2168.790039,2182.870117,2168.790039,2182.870117,2182.870117,3663070000,14.080078,0.649213513,4.540039,0.20977424,0.858987753,12.08,12.26,11.18,11.39,11.39,1.08,9.660107335,-0.34,-2.737520129,12.39762746
8/6/2016,Y,0,0,No Retrograde,0,No Conference,2176.275025,2184.155029,2173.320069,2181.880005,2181.880005,3495310000,10.8349605,0.498857569,2.714966,0.125270674,0.624128243,11.87,12.02,11.295,11.445,11.445,0.725,6.451438417,-0.035,-0.183509845,9.005448701
8/7/2016,Y,0,0,No Retrograde,0,No Conference,2176.275025,2184.155029,2173.320069,2181.880005,2181.880005,3495310000,10.8349605,0.498857569,2.714966,0.125270674,0.624128243,11.87,12.02,11.295,11.445,11.445,0.725,6.451438417,-0.035,-0.183509845,9.005448701
8/8/2016,N,0,0,No Retrograde,0,No Conference,2183.76001,2185.439941,2177.850098,2180.889893,2180.889893,3327550000,7.589843,0.348501626,0.889893,0.040767107,0.389268733,11.66,11.78,11.41,11.5,11.5,0.37,3.2427695,0.27,2.370500439,5.613269939
8/9/2016,N,0,0,No Retrograde,0,No Conference,2182.23999,2187.659912,2178.610107,2181.73999,2181.73999,3334300000,9.049805,0.41539351,1.350097,0.061905785,0.477299295,11.4,11.92,11.02,11.66,11.66,0.9,8.166969147,-0.1,-0.869565217,9.036534364
8/10/2016,N,1,2,Preshadow ,0,No Conference,2182.810059,2183.409912,2172,2175.48999,2175.48999,3254950000,11.409912,0.525318232,1.070069,0.049046587,0.574364819,11.55,12.5,11.37,12.05,12.05,1.13,9.938434477,-0.11,-0.943396226,10.8818307
8/11/2016,N,1,2,Preshadow ,0,No Conference,2177.969971,2188.449951,2177.969971,2185.790039,2185.790039,3423160000,10.47998,0.481181106,2.479981,0.113996434,0.59517754,11.93,12.11,11.38,11.68,11.68,0.73,6.414762742,-0.12,-0.995850622,7.410613364
8/12/2016,N,1,2,Preshadow ,0,No Conference,2183.73999,2186.280029,2179.419922,2184.050049,2184.050049,3000660000,6.860107,0.314767564,-2.050049,-0.093789841,0.408557405,11.61,12,11.28,11.55,11.55,0.72,6.382978723,-0.07,-0.599315068,6.982293792
8/13/2016,Y,1,2,Preshadow ,0,No Conference,2184.910034,2190.045044,2182.75,2187.099976,2187.099976,3039595000,7.295044,0.334183824,-0.01001,-0.000420963,0.427552703,11.71,12.085,11.43,11.68,11.68,0.655,5.738985044,0.095,0.825883591,7.164183704
8/14/2016,Y,1,2,Preshadow ,0,No Conference,2184.910034,2190.045044,2182.75,2187.099976,2187.099976,3039595000,7.295044,0.334183824,-0.01001,-0.000420963,0.427552703,11.71,12.085,11.43,11.68,11.68,0.655,5.738985044,0.095,0.825883591,7.164183704
8/15/2016,N,1,2,Preshadow ,0,No Conference,2186.080078,2193.810059,2186.080078,2190.149902,2190.149902,3078530000,7.729981,0.353600084,2.030029,0.092947916,0.446548,11.81,12.17,11.58,11.81,11.81,0.59,5.094991364,0.26,2.251082251,7.346073616
8/16/2016,N,1,2,Preshadow ,0,No Conference,2186.23999,2186.23999,2178.139893,2178.149902,2178.149902,3196400000,8.100097,0.371881394,-3.909912,-0.178522575,0.550403969,12.04,12.78,11.87,12.64,12.64,0.91,7.666385847,0.23,1.947502117,9.613887964
8/17/2016,N,1,2,Preshadow ,0,No Conference,2177.840088,2183.080078,2168.5,2182.219971,2182.219971,3388910000,14.580078,0.672357759,-0.309814,-0.014223723,0.686581481,12.57,13.71,12.14,12.19,12.19,1.57,12.9324547,-0.07,-0.553797468,13.48625216
8/18/2016,N,1,2,Preshadow ,0,No Conference,2181.899902,2187.030029,2180.459961,2187.02002,2187.02002,3300570000,6.570068,0.301315691,-0.320069,-0.014667128,0.315982819,12.2,12.53,11.42,11.43,11.43,1.11,9.719789842,0.01,0.082034454,9.801824297
8/19/2016,N,1,2,Preshadow ,0,No Conference,2184.23999,2185,2175.129883,2183.870117,2183.870117,3084800000,9.870117,0.453771385,-2.78003,-0.127114977,0.580886362,11.67,12.28,11.33,11.34,11.34,0.95,8.384819064,0.24,2.099737533,10.4845566
8/20/2016,Y,1,2,Preshadow ,0,No Conference,2182.910034,2185.074951,2175.544922,2183.255005,2183.255005,2931175000,9.530029,0.438055502,-2.5350345,-0.115988239,0.554043741,12.1,12.65,11.635,11.805,11.805,1.015,8.715022598,0.715,6.296782347,15.01180494
8/21/2016,Y,1,2,Preshadow ,0,No Conference,2182.910034,2185.074951,2175.544922,2183.255005,2183.255005,2931175000,9.530029,0.438055502,-2.5350345,-0.115988239,0.554043741,12.1,12.65,11.635,11.805,11.805,1.015,8.715022598,0.715,6.296782347,15.01180494
8/22/2016,N,1,2,Preshadow ,0,No Conference,2181.580078,2185.149902,2175.959961,2182.639893,2182.639893,2777550000,9.189941,0.422339619,-2.290039,-0.104861502,0.52720112,12.53,13.02,11.94,12.27,12.27,1.08,9.045226131,1.19,10.49382716,19.53905329
8/23/2016,N,1,2,Preshadow ,0,No Conference,2187.810059,2193.419922,2186.800049,2186.899902,2186.899902,3041490000,6.619873,0.302719629,5.170166,0.23687673,0.539596359,12.15,12.44,11.72,12.38,12.38,0.72,6.14334471,-0.12,-0.97799511,7.12133982
8/24/2016,N,1,2,Preshadow ,0,No Conference,2185.090088,2186.659912,2171.25,2175.439941,2175.439941,3148280000,15.409912,0.709725366,-1.809814,-0.082757057,0.792482423,12.7,14.01,12.3,13.45,13.45,1.71,13.90243902,0.32,2.584814216,16.48725324
8/25/2016,N,2,4,Preshadow Intensified,0,No Conference,2173.290039,2179,2169.73999,2172.469971,2172.469971,2969310000,9.26001,0.426779708,-2.149902,-0.098826079,0.525605788,13.62,14.09,13.29,13.63,13.63,0.8,6.019563582,0.17,1.26394052,7.283504102
8/26/2016,N,2,4,Preshadow Intensified,0,No Conference,2175.100098,2187.939941,2160.389893,2169.040039,2169.040039,3342340000,27.550048,1.275234998,2.630127,0.121066207,1.396301205,13.54,14.93,12.13,13.65,13.65,2.8,23.08326463,-0.09,-0.660308144,23.74357278
8/27/2016,Y,2,4,Preshadow Intensified,0,No Conference,2172.64502,2185.709961,2165.289917,2174.709961,2174.709961,2998560000,20.4200435,0.943812794,1.8900145,0.087040268,1.030853062,13.815,14.68,12.515,13.295,13.295,2.165,17.47186487,0.175,1.28156754,19.41374056
8/28/2016,Y,2,4,Preshadow Intensified,0,No Conference,2172.64502,2185.709961,2165.289917,2174.709961,2174.709961,2998560000,20.4200435,0.943812794,1.8900145,0.087040268,1.030853062,13.815,14.68,12.515,13.295,13.295,2.165,17.47186487,0.175,1.28156754,19.41374056
8/29/2016,N,2,4,Preshadow Intensified,0,No Conference,2170.189941,2183.47998,2170.189941,2180.379883,2180.379883,2654780000,13.290039,0.612390591,1.149902,0.053014328,0.665404919,14.09,14.43,12.9,12.94,12.94,1.53,11.86046512,0.44,3.223443223,15.08390834
8/30/2016,N,3,6,Retrograde Station,0,No Conference,2179.449951,2182.27002,2170.409912,2176.120117,2176.120117,3006800000,11.860108,0.546445532,-0.929932,-0.042649999,0.589095532,12.94,13.6,12.7,13.12,13.12,0.9,7.086614173,0,0,7.086614173
8/31/2016,N,4,7,Retrograde Intensified ,0,No Conference,2173.560059,2173.790039,2161.350098,2170.949951,2170.949951,3766390000,12.439941,0.575563441,-2.560058,-0.11764323,0.693206671,13.14,14.34,12.97,13.42,13.42,1.37,10.56283732,0.02,0.152439024,10.71527634
9/1/2016,N,4,7,Retrograde Intensified ,0,No Conference,2171.330078,2173.560059,2157.090088,2170.860107,2170.860107,3392120000,16.469971,0.763527267,0.380127,0.017509708,0.781036975,13.07,14.61,12.99,13.48,13.48,1.62,12.47113164,-0.35,-2.60804769,15.07917933
9/2/2016,N,4,7,Retrograde Intensified ,0,No Conference,2177.48999,2184.870117,2173.590088,2179.97998,2179.97998,3091120000,11.280029,0.51895843,6.629883,0.305403512,0.824361942,13.47,13.9,11.9,11.98,11.98,2,16.80672269,-0.01,-0.074183976,16.88090667
9/3/2016,Y,4,7,Retrograde Intensified ,0,No Conference,2179.550049,2185.720093,2174.345093,2183.22998,2183.22998,3269385000,11.3749995,0.523144552,4.130005,0.190090333,0.713234885,12.945,13.415,11.875,12,12,1.54,12.96032337,0.215,1.799302002,14.83380935
9/4/2016,Y,5,8,Retrograde,0,No Conference,2179.550049,2185.720093,2174.345093,2183.22998,2183.22998,3269385000,11.3749995,0.523144552,4.130005,0.190090333,0.713234885,12.945,13.415,11.875,12,12,1.54,12.96032337,0.215,1.799302002,14.83380935
9/5/2016,Y,5,8,Retrograde,0,No Conference,2179.550049,2185.720093,2174.345093,2183.22998,2183.22998,3269385000,11.3749995,0.523144552,4.130005,0.190090333,0.713234885,12.945,13.415,11.875,12,12,1.54,12.96032337,0.215,1.799302002,14.83380935
9/6/2016,N,5,8,Retrograde,0,No Conference,2181.610107,2186.570068,2175.100098,2186.47998,2186.47998,3447650000,11.46997,0.527330674,1.630127,0.074777155,0.602107828,12.42,12.93,11.85,12.02,12.02,1.08,9.113924051,0.44,3.67278798,12.78671203
9/7/2016,N,5,8,Retrograde,0,No Conference,2185.169922,2187.870117,2179.070068,2186.159912,2186.159912,3319420000,8.800049,0.403844242,-1.310058,-0.059916304,0.463760546,11.89,12.45,11.77,11.94,11.94,0.68,5.77740017,-0.13,-1.081530782,6.858930952
9/8/2016,N,5,8,Retrograde,0,No Conference,2182.76001,2184.939941,2177.48999,2181.300049,2181.300049,3727840000,7.449951,0.342134799,-3.399902,-0.155519364,0.497654163,11.74,12.6,11.65,12.51,12.51,0.95,8.154506438,-0.2,-1.675041876,9.829548314
9/9/2016,N,5,8,Retrograde,0,No Conference,2169.080078,2169.080078,2127.810059,2127.810059,2127.810059,4233960000,41.270019,1.939553713,-12.219971,-0.560215043,2.499768755,12.52,17.540001,12.52,17.5,17.5,5.020001,40.09585463,0.01,0.079936051,40.17579068
9/10/2016,Y,5,8,Retrograde,0,No Conference,2144.970093,2166.190064,2123.465088,2143.425049,2143.425049,4122220000,42.7249755,2.012189027,-9.5849615,-0.443419843,2.455608869,16.3249995,19.0250005,13.64,16.33,16.33,5.3850005,39.5262471,1.3199995,7.554250883,47.08049798
9/11/2016,Y,5,8,Retrograde,0,No Conference,2144.970093,2166.190064,2123.465088,2143.425049,2143.425049,4122220000,42.7249755,2.012189027,-9.5849615,-0.443419843,2.455608869,16.3249995,19.0250005,13.64,16.33,16.33,5.3850005,39.5262471,1.3199995,7.554250883,47.08049798
9/12/2016,N,5,8,Retrograde,0,No Conference,2120.860107,2163.300049,2119.120117,2159.040039,2159.040039,4010480000,44.179932,2.08482434,-6.949952,-0.326624643,2.411448983,20.129999,20.51,14.76,15.16,15.16,5.75,38.95663957,2.629999,15.02856571,53.98520528
9/13/2016,N,5,8,Retrograde,0,No Conference,2150.469971,2150.469971,2120.27002,2127.02002,2127.02002,4141670000,30.199951,1.424344575,-8.570068,-0.396938817,1.821283392,15.98,18.969999,15.83,17.85,17.85,3.139999,19.83574858,0.82,5.408970976,25.24471955
9/14/2016,N,5,8,Retrograde,0,No Conference,2127.860107,2141.330078,2119.899902,2125.77002,2125.77002,3664100000,21.430176,1.010905089,0.840087,0.039495961,1.050401051,17.629999,18.139999,16.34,18.139999,18.139999,1.799999,11.01590575,-0.220001,-1.232498599,12.24840435
